targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate,r_au,speed_au_per_day
ATLAS (C/2025 N1),2461059.5,A.D. 2026-Jan-19 00:00:00.0000,12.5,-1.768795701025258,4.5,2.706148163556351,-0.08991623961236705,-0.00372398807610401,0.03585359384640042,-0.002225077782687419,0.01867910228268587,3.234186303420209,0.0320983926501992,3.2341863034202083,0.03611508341444909
ATLAS (C/2025 N1),2461060.5,A.D. 2026-Jan-20 00:00:00.0000,12.5,-1.772512024209262,4.5,2.741990014738752,-0.09214092298539875,-0.003708728393767509,0.03583017338888961,-0.002224289608651341,0.01886464835555678,3.266312610051591,0.03215390073365997,3.266312610051591,0.03609021274029546
ATLAS (C/2025 N1),2461061.5,A.D. 2026-Jan-21 00:00:00.0000,12.5,-1.776213295538402,4.5,2.777808638799388,-0.09436482015983134,-0.00369388190919182,0.03580713833133516,-0.002223505424212251,0.0190505095482366,3.298493477986534,0.03220752799579637,3.2984934779865336,0.03606577179833988
ATLAS (C/2025 N1),2461062.5,A.D. 2026-Jan-22 00:00:00.0000,12.5,-1.77989992094211,4.5,2.813604417344777,-0.09658793523707516,-0.003679434187991307,0.03578448110819301,-0.002222725448694044,0.01923667521535606,3.330727064036489,0.03225934912547104,3.33072706403649,0.036041751241395775
ATLAS (C/2025 N1),2461063.5,A.D. 2026-Jan-23 00:00:00.0000,12.5,-1.783572292217563,4.5,2.849377724480679,-0.09881027252521228,-0.003665371395400254,0.03576219428425533,-0.002221949876368973,0.01942313513309014,3.363011598001026,0.03230943543906814,3.3630115980010253,0.03601814193908591
ATLAS (C/2025 N1),2461064.5,A.D. 2026-Jan-24 00:00:00.0000,12.5,-1.787230787615596,4.5,2.885128926944595,-0.1010318365146795,-0.003651680269078648,0.03574027055884299,-0.002221178877900615,0.01960987948017414,3.395345379380875,0.03235785505004071,3.395345379380876,0.03599493497722297
ATLAS (C/2025 N1),2461065.5,A.D. 2026-Jan-25 00:00:00.0000,12.5,-1.790875772400086,4.5,2.920858384242105,-0.1032526318553176,-0.003638348093250684,0.03571870276935063,-0.002220412601638573,0.01979689881987344,3.427726774256089,0.03240467302966418,3.4277267742560893,0.035972121656838545
ATLAS (C/2025 N1),2461066.5,A.D. 2026-Jan-26 00:00:00.0000,12.5,-1.794507599382125,4.5,2.956566448786491,-0.1054726633346445,-0.00362536267412325,0.03569748389423059,-0.002219651174768309,0.01998418408285745,3.460154212320754,0.03244995155946448,3.4601542123207545,0.035949693492927426
ATLAS (C/2025 N1),2461067.5,A.D. 2026-Jan-27 00:00:00.0000,12.5,-1.79812660943022,4.5,2.992253466041075,-0.1076919358572081,-0.003612712316533795,0.03567660705549667,-0.002218894704318072,0.02017172655093093,3.492626184066156,0.03249375007577185,3.492626184066156,0.03592764221297023
ATLAS (C/2025 N1),2461068.5,A.D. 2026-Jan-28 00:00:00.0000,12.5,-1.801733131957745,4.5,3.027919774663865,-0.1099104544248719,-0.00360038580177957,0.03565606552082345,-0.002218143278023317,0.02035951784157843,3.52514123810474,0.03253612540683326,3.5251412381047396,0.03590595975529342
ATLAS (C/2025 N1),2461069.5,A.D. 2026-Jan-29 00:00:00.0000,12.5,-1.805327485388794,4.5,3.063565706654121,-0.1121282241178946,-0.00358837236658269,0.03563585270531269,-0.00221739696504749,0.0205475498932803,3.557697978627643,0.03257713190289904,3.557697978627644,0.03588463826732267
ATLAS (C/2025 N1),2461070.5,A.D. 2026-Jan-30 00:00:00.0000,12.5,-1.808909977603537,4.5,3.099191587500553,-0.1143452500766569,-0.003576661683149583,0.03561596217299511,-0.002216655816555649,0.0207358149515605,3.590295062988963,0.03261682155968355,3.5902950629889627,0.03586367010378329
ATLAS (C/2025 N1),2461071.5,A.D. 2026-Jan-31 00:00:00.0000,12.5,-1.812480906364187,4.5,3.134797736330915,-0.1165615374838888,-0.003565243840285707,0.03559638763813375,-0.002215919866135935,0.02092430555572938,3.622931199410331,0.03265524413558378,3.6229311994103313,0.03584304782490061
ATLAS (C/2025 N1),2461072.5,A.D. 2026-Feb-01 00:00:00.0000,12.5,-1.816040559722571,4.5,3.170384466062832,-0.1187770915472348,-0.003554109325531848,0.03557712296639286,-0.002215189130060421,0.02111301452628634,3.65560514479975,0.03269244726302505,3.6556051447997495,0.03582276419465154
ATLAS (C/2025 N1),2461073.5,A.D. 2026-Feb-02 00:00:00.0000,12.5,-1.819589216410357,4.5,3.205952083555755,-0.1209919174819983,-0.00354324900829174,0.03555816217593647,-0.002214463607374738,0.02130193495294935,3.688315702678977,0.03272847655429086,3.688315702678977,0.03580281217912005
ATLAS (C/2025 N1),2461074.5,A.D. 2026-Feb-03 00:00:00.0000,12.5,-1.82312714621288,4.5,3.241500889764,-0.1232060204938842,-0.003532654123926913,0.03553949943852006,-0.00221374327980167,0.0214910601832807,3.721061721214129,0.03276337570218062,3.72106172121413,0.03578318494500919
ATLAS (C/2025 N1),2461075.5,A.D. 2026-Feb-04 00:00:00.0000,12.5,-1.826654610327547,4.5,3.277031179890908,-0.1254194057615403,-0.003522316258800255,0.03552112908064151,-0.002213028111440218,0.02168038381187996,3.753842091344501,0.03279718657583053,3.753842091344501,0.035763875858366205
ATLAS (C/2025 N1),2461076.5,A.D. 2026-Feb-05 00:00:00.0000,12.5,-1.830171861707745,4.5,3.312543243544217,-0.1276320784186934,-0.003512227336257722,0.03550304558481774,-0.002212318048236058,0.02186989967011708,3.786655745004913,0.03282994931202236,3.7866557450049125,0.03574487848357794
ATLAS (C/2025 N1),2461077.5,A.D. 2026-Feb-06 00:00:00.0000,12.5,-1.83367914539321,4.5,3.348037364892796,-0.1298440435356216,-0.003502379603545926,0.03548524359105769,-0.002211613017193441,0.02205960181638079,3.819501653437258,0.03286170240229919,3.8195016534372583,0.03572618658269946
ATLAS (C/2025 N1),2461078.5,A.D. 2026-Feb-07 00:00:00.0000,12.5,-1.837176698827778,4.5,3.383513822824977,-0.1320553060996982,-0.003492765619674154,0.03546771789860634,-0.002210912925291253,0.02224948452681852,3.852378825587186,0.03289248277620221,3.852378825587186,0.03570779411518328
ATLAS (C/2025 N1),2461079.5,A.D. 2026-Feb-08 00:00:00.0000,12.5,-1.840664752165478,4.5,3.418972891108816,-0.1342658709946846,-0.003483378244240649,0.03545046346803743,-0.002210217658056386,0.02243954228654677,3.885286306582224,0.0329223258809375,3.885286306582224,0.03568969523808083
ATLAS (C/2025 N1),2461080.5,A.D. 2026-Feb-09 00:00:00.0000,12.5,-1.844143528565953,4.5,3.454414838554635,-0.1364757429783998,-0.003474210627261527,0.03543347542377975,-0.002209527077737091,0.02262976978131205,3.918223176287899,0.03295126575778378,3.9182231762878996,0.03567188430679594
ATLAS (C/2025 N1),2461081.5,A.D. 2026-Feb-10 00:00:00.0000,12.5,-1.847613244480223,4.5,3.489839929180362,-0.1386849266583364,-0.003465256200054056,0.03541674905716434,-0.0022088410210047,0.02282016188958434,3.951188547938779,0.0329793351155479,3.9511885479387794,0.03565435587647373
ATLAS (C/2025 N1),2461082.5,A.D. 2026-Feb-11 00:00:00.0000,12.5,-1.851074109927901,4.5,3.525248422380201,-0.140893426464704,-0.003456508667246881,0.03540027983008838,-0.002208159296095114,0.02301071367506706,3.984181566841606,0.03300656540137886,3.9841815668416056,0.03563710470411768
ATLAS (C/2025 N1),2461083.5,A.D. 2026-Feb-12 00:00:00.0000,12.5,-1.854526328767012,4.5,3.56064057309733,-0.143101246620294,-0.003447962000025428,0.03538406337938952,-0.002207481679282753,0.0232014203796092,4.017201409148067,0.03303298686925329,4.017201409148067,0.03562012575152765
ATLAS (C/2025 N1),2461084.5,A.D. 2026-Feb-13 00:00:00.0000,12.5,-1.857970098957737,4.5,3.596016632001362,-0.1453083911064232,-0.003439610430728256,0.03536809552204113,-0.002206807910549508,0.02339227741650691,4.050247280695017,0.03305862864645034,4.050247280695017,0.03560341418916821
ATLAS (C/2025 N1),2461085.5,A.D. 2026-Feb-14 00:00:00.0000,12.5,-1.861405612821482,4.5,3.631376845671457,-0.147514863624081,-0.003431448448964825,0.03535237226126724,-0.002206137688284119,0.02358328036418415,4.083318415910291,0.03308351879833548,4.08331841591029,0.03558696540106768
ATLAS (C/2025 N1),2461086.5,A.D. 2026-Feb-15 00:00:00.0000,12.5,-1.86483305729692,4.5,3.666721456786057,-0.1497206675492057,-0.003423470799450609,0.03533688979369182,-0.002205470662802992,0.02377442496024326,4.116414076782609,0.03310768439178393,4.116414076782609,0.03557077499086429
ATLAS (C/2025 N1),2461087.5,A.D. 2026-Feb-16 00:00:00.0000,12.5,-1.868252614194822,4.5,3.702050704320334,-0.1519258058807846,-0.003415672481809193,0.03532164451763575,-0.002204806428433996,0.02396570709587873,4.149533551894357,0.03313115155758363,4.149533551894356,0.035554838789116736
ATLAS (C/2025 N1),2461088.5,A.D. 2026-Feb-17 00:00:00.0000,12.5,-1.871664460453795,4.5,3.737364823752562,-0.1541302811801896,-0.003408048752648774,0.0353066330426785,-0.002204144513839223,0.02415712281064942,4.182676155516405,0.03315394555217055,4.182676155516406,0.03553915286200102
ATLAS (C/2025 N1),2461089.5,A.D. 2026-Feb-18 00:00:00.0000,12.5,-1.875068768399399,4.5,3.772664047280715,-0.1563340954997899,-0.003400595130300225,0.03529185220060351,-0.002203484370169691,0.02434866828760611,4.215841226764485,0.03317609081906978,4.215841226764486,0.03552371352152033
ATLAS (C/2025 N1),2461090.5,A.D. 2026-Feb-19 00:00:00.0000,12.5,-1.878465706009528,4.5,3.807948604050777,-0.1585372502984244,-0.003393307402709503,0.03527729905783485,-0.002202825356539146,0.02454033984877417,4.249028128817026,0.03319761105043269,4.249028128817026,0.03550851733734613
ATLAS (C/2025 N1),2461091.5,A.D. 2026-Feb-20 00:00:00.0000,12.5,-1.881855437189519,4.5,3.843218720398244,-0.1607397463407474,-0.003386181639116326,0.03526297092944877,-0.002202166722170266,0.0247321339509927,4.28223624819474,0.03321852924907838,4.28223624819474,0.035493561150389964
ATLAS (C/2025 N1),2461092.5,A.D. 2026-Feb-21 00:00:00.0000,12.5,-1.885238122061158,4.5,3.878474620104453,-0.1629415835767225,-0.003379214206336251,0.03524886539477566,-0.002201507584397303,0.02492404718211462,4.31546499410267,0.03323886779144072,4.315464994102669,0.03547884208814426
ATLAS (C/2025 N1),2461093.5,A.D. 2026-Feb-22 00:00:00.0000,12.5,-1.888613917270713,4.5,3.913716524669262,-0.1651427609966303,-0.003372401790702841,0.03523498031448595,-0.002200846901498033,0.02511607625757365,4.348713797835799,0.03325864849178452,4.348713797835799,0.03546435758171832
ATLAS (C/2025 N1),2461094.5,A.D. 2026-Feb-23 00:00:00.0000,12.5,-1.891982976322272,4.5,3.948944653601432,-0.167343276455799,-0.003365741427024194,0.0352213138488262,-0.0022001834390678,0.02530821801732664,4.381982112249613,0.03327789266793874,4.381982112249613,0.03545010538428132
ATLAS (C/2025 N1),2461095.5,A.D. 2026-Feb-24 00:00:00.0000,12.5,-1.895345449944257,4.5,3.984159224727555,-0.169543126461827,-0.003359230536271847,0.03520786447630021,-0.002199515728333414,0.02550046942317987,4.415269411297178,0.03329662120856577,4.415269411297177,0.03543608359026897
ATLAS (C/2025 N1),2461096.5,A.D. 2026-Feb-25 00:00:00.0000,12.5,-1.898701486498861,4.5,4.019360454519364,-0.1717423059152822,-0.003352866974147873,0.03519463101149037,-0.002198842014434416,0.02569282755650763,4.448575189634114,0.03331485464156549,4.448575189634114,0.03542229065413095
ATLAS (C/2025 N1),2461097.5,A.D. 2026-Feb-26 00:00:00.0000,12.5,-1.902051232446563,4.5,4.054548558437568,-0.1739408077926937,-0.003346649093157528,0.03518161261978472,-0.002198160192282805,0.02588528961636661,4.481898962292125,0.03333261320249942,4.481898962292124,0.03540872540649076
ATLAS (C/2025 N1),2461098.5,A.D. 2026-Feb-27 00:00:00.0000,12.5,-1.905394832880763,4.5,4.089723751287394,-0.1761386227580304,-0.003340575821316382,0.03516880882535027,-0.0021974677271858,0.02607785291800042,4.515240264420051,0.03334991690074909,4.51524026442005,0.03539538706419273
ATLAS (C/2025 N1),2461099.5,A.D. 2026-Feb-28 00:00:00.0000,12.5,-1.908732432150904,4.5,4.124886247576456,-0.1783357386858752,-0.003334646761071258,0.03515621950655076,-0.002196761557053426,0.02627051489171033,4.548598651088346,0.0333667855792582,4.548598651088346,0.035382275228600706
ATLAS (C/2025 N1),2461100.5,A.D. 2026-Mar-01 00:00:00.0000,12.5,-1.912064174596221,4.5,4.160036261858148,-0.1805321400762117,-0.003328862312247188,0.03514384486981346,-0.002196037972881227,0.02646327308203627,4.581973697147283,0.03338323896078204,4.581973697147283,0.03536938986335147
ATLAS (C/2025 N1),2461101.5,A.D. 2026-Mar-02 00:00:00.0000,12.5,-1.91539020541594,4.5,4.195174009032712,-0.1827278073375854,-0.003323223822529751,0.03513168538829099,-0.002195292474610907,0.02665612514713973,4.615364997120088,0.03339929666907999,4.615364997120089,0.035356731238133016
ATLAS (C/2025 N1),2461102.5,A.D. 2026-Mar-03 00:00:00.0000,12.5,-1.918710671704716,4.5,4.230299704561225,-0.1849227159131298,-0.003317733767576143,0.03511974168501457,-0.002194519600989634,0.02684906885819449,4.648772165097472,0.03341497820674325,4.648772165097472,0.03534429981841192
ATLAS (C/2025 N1),2461103.5,A.D. 2026-Mar-04 00:00:00.0000,12.5,-1.922025723682599,4.5,4.265413564523188,-0.1871168352241547,-0.003312395959264526,0.03510801433112606,-0.002193712735677391,0.02704210209845955,4.682194834577085,0.0334303028615462,4.682194834577085,0.03533209607187462
ATLAS (C/2025 N1),2461104.5,A.D. 2026-Mar-05 00:00:00.0000,12.5,-1.925335516144054,4.5,4.300515805413282,-0.1893101274115193,-0.003307215773137113,0.03509650351801497,-0.00219286389919767,0.02723522286150801,4.715632658156878,0.0334452894995718,4.715632658156879,0.035320120150426
ATLAS (C/2025 N1),2461105.5,A.D. 2026-Mar-06 00:00:00.0000,12.5,-1.928640210135275,4.5,4.335606643524983,-0.1915025458707416,-0.003302200372055477,0.03508520854864274,-0.002191963549915394,0.02742842924779625,4.749085306941073,0.03345995618576098,4.749085306941073,0.035308371392675626
ATLAS (C/2025 N1),2461106.5,A.D. 2026-Mar-07 00:00:00.0000,12.5,-1.931939974834899,4.5,4.370686293707609,-0.1936940336106501,-0.003297358878743029,0.03507412708128523,-0.002191000440460242,0.0276217194583573,4.78255246944819,0.0334743195527512,4.782552469448191,0.03529684757906106
ATLAS (C/2025 N1),2461107.5,A.D. 2026-Mar-08 00:00:00.0000,12.5,-1.935234989547862,4.5,4.405754967214098,-0.1958845215288466,-0.003292702410997791,0.03506325405654825,-0.002189961612643536,0.02781509178389558,4.816033849722881,0.0334883938231037,4.816033849722881,0.035285543868081304
ATLAS (C/2025 N1),2461108.5,A.D. 2026-Mar-09 00:00:00.0000,12.5,-1.938525445609376,4.5,4.440812868296446,-0.1980739268049776,-0.003288243837640885,0.03505258026251202,-0.002188832665593755,0.02800854458700646,4.849529164257317,0.03350218939315672,4.8495291642573175,0.03527445136403401
ATLAS (C/2025 N1),2461109.5,A.D. 2026-Mar-10 00:00:00.0000,12.5,-1.941811547821027,4.5,4.475860189193922,-0.2002621517776487,-0.003283997046579037,0.03504209057155454,-0.002187598492229612,0.02820207627482811,4.883038137256022,0.03351571093742303,4.883038137256022,0.03526355534245202
ATLAS (C/2025 N1),2461110.5,A.D. 2026-Mar-11 00:00:00.0000,12.5,-1.945093514803293,4.5,4.510897103268786,-0.2024490838910208,-0.003279975464610439,0.03503176205284107,-0.0021862447228641,0.02839568525955024,4.916560493798166,0.03352895513453689,4.916560493798166,0.0352528333267494
ATLAS (C/2025 N1),2461111.5,A.D. 2026-Mar-12 00:00:00.0000,12.5,-1.94837157739073,4.5,4.545923756382022,-0.204634597529882,-0.003276189593271812,0.03502156245115812,-0.002184760083180897,0.02858936990551864,4.950095950679006,0.03354190839382745,4.950095950679006,0.03524225349481062
ATLAS (C/2025 N1),2461112.5,A.D. 2026-Mar-13 00:00:00.0000,12.5,-1.951645974041729,4.5,4.580940257271228,-0.2068185586874854,-0.003272643526900677,0.03501144988247216,-0.002183139673561043,0.02878312846499965,4.983644205287837,0.03355454537044771,4.983644205287838,0.03523177425792378
ATLAS (C/2025 N1),2461113.5,A.D. 2026-Mar-14 00:00:00.0000,12.5,-1.954916942413387,4.5,4.615946668686092,-0.2090008332135658,-0.003269330892449422,0.03500137483580087,-0.002181388724784871,0.02897695901042613,5.01720492387675,0.03356682944807159,5.01720492387675,0.03522134610785307
ATLAS (C/2025 N1),2461114.5,A.D. 2026-Mar-15 00:00:00.0000,12.5,-1.958184707030955,4.5,4.65094300205928,-0.2111812986278652,-0.003266231348102834,0.0349912853192641,-0.002179525736794853,0.0291708593780804,5.050777731809651,0.0335787163769914,5.050777731809651,0.03521091660196917
ATLAS (C/2025 N1),2461115.5,A.D. 2026-Mar-16 00:00:00.0000,12.5,-1.961449464434508,4.5,4.685929218860119,-0.2133598581077235,-0.003263309337869941,0.03498113490296512,-0.002177583412344298,0.02936482714313187,5.084362209240131,0.03359016143288118,5.08436220924013,0.03520043829914325
ATLAS (C/2025 N1),2461116.5,A.D. 2026-Mar-17 00:00:00.0000,12.5,-1.964711368866926,4.5,4.720905240687617,-0.2155364537094689,-0.00326051658740456,0.03497089168003006,-0.00217560604708738,0.02955885964344461,5.117957895233646,0.03360112875950753,5.117957895233646,0.03518987773473018
ATLAS (C/2025 N1),2461117.5,A.D. 2026-Mar-18 00:00:00.0000,12.5,-1.96797052246031,4.5,4.755870967429342,-0.217711075123554,-0.003257798461916614,0.03496054485909547,-0.002173643358409213,0.02975295405656463,5.151564301097431,0.033611599846994,5.151564301097431,0.035179222178906254
ATLAS (C/2025 N1),2461118.5,A.D. 2026-Mar-19 00:00:00.0000,12.5,-1.971226973023081,4.5,4.790826299569377,-0.2198837611616433,-0.003255102365237176,0.03495010614978038,-0.002171742547566365,0.02994710751492956,5.185180930328463,0.03362157783103747,5.185180930328463,0.03516848130047698
ATLAS (C/2025 N1),2461119.5,A.D. 2026-Mar-20 00:00:00.0000,12.5,-1.974480720019921,4.5,4.825771158948827,-0.2220545935853259,-0.003252385231070542,0.03493960544433453,-0.002169941381755695,0.03014131722953757,5.218807300026036,0.03363108609928966,5.218807300026035,0.03515768314177305
ATLAS (C/2025 N1),2461120.5,A.D. 2026-Mar-21 00:00:00.0000,12.5,-1.977731726544823,4.5,4.860705503170803,-0.2242236854847126,-0.003249617760012979,0.03492908293731301,-0.002168264439309867,0.03033558059140916,5.252442958459354,0.03364016238507481,5.252442958459353,0.03514686644790199
ATLAS (C/2025 N1),2461121.5,A.D. 2026-Mar-22 00:00:00.0000,12.5,-1.980979933591171,4.5,4.895629331698745,-0.2263911677383519,-0.003246784841343297,0.03491858090880301,-0.002166722951232174,0.03052989523262049,5.286087495635115,0.03364885118223813,5.2860874956351145,0.03513607253006509
ATLAS (C/2025 N1),2461122.5,A.D. 2026-Mar-23 00:00:00.0000,12.5,-1.984225273225829,4.5,4.930542684641021,-0.2285571767151398,-0.003243883193004094,0.03490813758430704,-0.002165317197190216,0.03072425904530265,5.319740546587136,0.03365719711948143,5.319740546587136,0.035125339092159834
ATLAS (C/2025 N1),2461123.5,A.D. 2026-Mar-24 00:00:00.0000,12.5,-1.987467678682391,4.5,4.965445636830694,-0.230721845007948,-0.003240917818247067,0.03489778387243694,-0.002164039929961469,0.03091867016868503,5.353401789132963,0.0336652406192708,5.353401789132963,0.035114696870832
ATLAS (C/2025 N1),2461124.5,A.D. 2026-Mar-25 00:00:00.0000,12.5,-1.990707090877723,4.5,5.000338289928831,-0.2328852955855709,-0.003237898557151886,0.03488754253847541,-0.002162879639662781,0.03111312695798746,5.387070938487744,0.03367301588366416,5.387070938487743,0.03510416869512801
ATLAS (C/2025 N1),2461125.5,A.D. 2026-Mar-26 00:00:00.0000,12.5,-1.993943461823409,4.5,5.035220764538895,-0.2350476388616788,-0.003234837383717915,0.03487742889509515,-0.002161823072892336,0.03130762794694657,5.420747740775845,0.03368055057666775,5.420747740775845,0.03509377007718046
ATLAS (C/2025 N1),2461126.5,A.D. 2026-Mar-27 00:00:00.0000,12.5,-1.997176755780228,4.5,5.070093193408914,-0.2372089718521596,-0.003231746588493747,0.0348674521688182,-0.00216085689976578,0.03150217181159516,5.454431966759453,0.03368786646218414,5.4544319667594525,0.035083510504200284
ATLAS (C/2025 N1),2461127.5,A.D. 2026-Mar-28 00:00:00.0000,12.5,-2.0004069489892,4.5,5.104955716093762,-0.239369378626467,-0.003228637716129223,0.03485761698605645,-0.002159968667859155,0.03169675733905745,5.488123406435635,0.03369498042746613,5.488123406435634,0.035073394875528616
ATLAS (C/2025 N1),2461128.5,A.D. 2026-Mar-29 00:00:00.0000,12.5,-2.003634028629107,4.5,5.139808475035898,-0.2415289314433197,-0.003225521044801007,0.03484792469495764,-0.002159147251612331,0.03189138340249218,5.521821864697873,0.03370190554828259,5.521821864697873,0.03506342479579024
ATLAS (C/2025 N1),2461129.5,A.D. 2026-Mar-30 00:00:00.0000,12.5,-2.006857991440392,4.5,5.17465161283895,-0.2436876921638368,-0.003222405410514707,0.03483837442294748,-0.002158382985297749,0.03208604894187782,5.555527158009135,0.03370865203037669,5.555527158009134,0.03505359961793394
ATLAS (C/2025 N1),2461130.5,A.D. 2026-Mar-31 00:00:00.0000,12.5,-2.010078842282088,4.5,5.209485270463677,-0.2458457136994212,-0.003219298228607877,0.03482896386852278,-0.00215766761841573,0.0322807529497283,5.589239111928608,0.03371522797231948,5.589239111928608,0.03504391722954417
ATLAS (C/2025 N1),2461131.5,A.D. 2026-Apr-01 00:00:00.0000,12.5,-2.01329659276619,4.5,5.24430958609882,-0.2480030413658641,-0.003216205614446343,0.03481968986734491,-0.002156994184477085,0.03247549446069595,5.622957559311528,0.0337216399518193,5.622957559311526,0.035034374618713345
ATLAS (C/2025 N1),2461132.5,A.D. 2026-Apr-02 00:00:00.0000,12.5,-2.016511260036282,4.5,5.279124694506154,-0.2501597140868154,-0.003213132543813809,0.03481054878285747,-0.002156356837638144,0.0326702725441101,5.656682339017262,0.03372789346106396,5.656682339017262,0.03502496826720966
ATLAS (C/2025 N1),2461133.5,A.D. 2026-Apr-03 00:00:00.0000,12.5,-2.019722865711708,4.5,5.313930726688006,-0.2523157654310299,-0.003210083019713415,0.0348015367676462,-0.002155750687123635,0.03286508629866942,5.690413294990328,0.03373399322242585,5.690413294990328,0.035015694415623355
ATLAS (C/2025 N1),2461134.5,A.D. 2026-Apr-04 00:00:00.0000,12.5,-2.022931434994247,4.5,5.348727809767518,-0.254471224489536,-0.003207060228713648,0.03479264993297131,-0.00215517164420002,0.03305993484868341,5.724150275609605,0.03373994341357346,5.724150275609605,0.03500654923703348
ATLAS (C/2025 N1),2461135.5,A.D. 2026-Apr-05 00:00:00.0000,12.5,-2.026136995922613,4.5,5.38351606700465,-0.2566261166087812,-0.003204066679595204,0.03478388445476194,-0.002154616287681134,0.03325481734141103,5.757893133227571,0.03374574782594963,5.757893133227571,0.034997528947007986
ATLAS (C/2025 N1),2461136.5,A.D. 2026-Apr-06 00:00:00.0000,12.5,-2.029339578755804,4.5,5.418295617895224,-0.2587804639991905,-0.003201104322350959,0.03477523663656908,-0.002154081749197684,0.03344973294516856,5.791641723842647,0.03375140997518743,5.791641723842646,0.03498862987020465
ATLAS (C/2025 N1),2461137.5,A.D. 2026-Apr-07 00:00:00.0000,12.5,-2.032539215465861,4.5,5.453066578317645,-0.2609342862384689,-0.003198174648283534,0.03476670294391681,-0.00215356561710797,0.03364468084797028,5.825395906863864,0.03375693317732795,5.825395906863864,0.034979848477926075
ATLAS (C/2025 N1),2461138.5,A.D. 2026-Apr-08 00:00:00.0000,12.5,-2.035735939322076,4.5,5.487829060703952,-0.2630876006872618,-0.003195278773146791,0.03475828002002513,-0.002153065856927599,0.03383966025653606,5.859155544939026,0.03376232060094706,5.859155544939026,0.03497118140659346
ATLAS (C/2025 N1),2461139.5,A.D. 2026-Apr-09 00:00:00.0000,12.5,-2.038929784550813,4.5,5.522583174220229,-0.2652404228325147,-0.003192417505668186,0.03474996468968974,-0.002152580745882122,0.03403467039554815,5.892920503826026,0.03376757530244626,5.892920503826026,0.03496262546395397
ATLAS (C/2025 N1),2461140.5,A.D. 2026-Apr-10 00:00:00.0000,12.5,-2.042120786057535,4.5,5.557329024946941,-0.2673927665714689,-0.003189591403765913,0.03474175395587578,-0.002152108819273007,0.03422971050707619,5.926690652293293,0.03377270024965991,5.926690652293294,0.034954177627625295
ATLAS (C/2025 N1),2461141.5,A.D. 2026-Apr-11 00:00:00.0000,12.5,-2.04530897919976,4.5,5.592066716053524,-0.2695446444470642,-0.003186800820562295,0.03473364499204882,-0.002151648826591897,0.03442477985011384,5.960465862039552,0.03377769833741148,5.960465862039552,0.03494583503905135
ATLAS (C/2025 N1),2461142.5,A.D. 2026-Apr-12 00:00:00.0000,12.5,-2.04849439960172,4.5,5.626796347964043,-0.2716960678435734,-0.003184045942014731,0.03472563513222125,-0.002151199695612162,0.0346198777001882,5.99424600762621,0.03378257239756547,5.99424600762621,0.03493759499489656
ATLAS (C/2025 N1),2461143.5,A.D. 2026-Apr-13 00:00:00.0000,12.5,-2.051677083003097,4.5,5.661518018512295,-0.2738470471496901,-0.003181326817698239,0.03471772185998757,-0.002150760502977111,0.03481500334901595,6.028030966417814,0.03378732520535332,6.0280309664178136,0.03492945493719636
ATLAS (C/2025 N1),2461144.5,A.D. 2026-Apr-14 00:00:00.0000,12.5,-2.05485706513566,4.5,5.6962318230858,-0.2759975918949414,-0.003178643386010573,0.03470990279734911,-0.002150330450065695,0.03501015610418833,6.061820618527499,0.03379195948320896,6.061820618527499,0.03492141244310333
ATLAS (C/2025 N1),2461145.5,A.D. 2026-Apr-15 00:00:00.0000,12.5,-2.058034381622769,4.5,5.730937854758727,-0.2781477108641716,-0.003175995494840097,0.03470217569381459,-0.002149908843142345,0.03520533528887316,6.095614846765415,0.03379647790296895,6.0956148467654145,0.03491346521474834
ATLAS (C/2025 N1),2461146.5,A.D. 2026-Apr-16 00:00:00.0000,12.5,-2.061209067897623,4.5,5.765636204414162,-0.2802974121939852,-0.003173382918543561,0.034694538416058,-0.002149495076985377,0.03540054024152638,6.129413536588748,0.03380088308702718,6.129413536588747,0.03490561106952595
ATLAS (C/2025 N1),2461147.5,A.D. 2026-Apr-17 00:00:00.0000,12.5,-2.064381159136945,4.5,5.800326960856407,-0.2824467034542752,-0.003170805371918928,0.03468698893827856,-0.002149088621344421,0.03559577031560813,6.163216576052599,0.03380517760884482,6.163216576052598,0.03489784793097192
ATLAS (C/2025 N1),2461148.5,A.D. 2026-Apr-18 00:00:00.0000,12.5,-2.067550690207365,4.5,5.835010210913989,-0.2845955917174045,-0.003168262521728853,0.03467952533332425,-0.002148689009701758,0.03579102487930072,6.197023855761121,0.03380936399308983,6.197023855761121,0.03489017382031342
ATLAS (C/2025 N1),2461149.5,A.D. 2026-Apr-19 00:00:00.0000,12.5,-2.070717695622302,4.5,5.869686039534203,-0.2867440836171151,-0.003165753996222284,0.03467214576458476,-0.002148295829915668,0.03598630331522677,6.230835268818737,0.03381344471558671,6.230835268818738,0.034882586848713544
ATLAS (C/2025 N1),2461150.5,A.D. 2026-Apr-20 00:00:00.0000,12.5,-2.073882209507509,4.5,5.904354529869904,-0.2888921853988837,-0.00316327939301729,0.03466484847862876,-0.002147908716404023,0.03618160502016669,6.264650710781212,0.03381742220319679,6.264650710781212,0.034875085210198165
